evaluation,id
0.0,ST9250315AS_S2X3XHVM_0
0.0,ST9250315AS_S2X3XJ5Y_0
0.0,ST9250315AS_S2X3XVNJ_0
0.0916030534351145,ST9250315AS_S2X4KQSS_0
0.05150214592274678,ST9250315AS_S2X4Q9YF_0
0.2758620689655173,ST9250315AS_S2X67TMD_0
0.0,ST9250315AS_S2X6AASF_0
0.0,ST9250315AS_S2X6AC6T_0
0.0,ST9250315AS_S2X6AD81_0
0.0,ST9250315AS_S2X6BX15_0
0.0,ST9250315AS_S2X6BY4G_0
0.031413612565445025,ST9250315AS_S2X6BY5N_0
0.0,ST9250315AS_S2X6CDP8_0
0.0,ST9250315AS_S2X6CJK7_0
0.0,ST9250315AS_S2X6CJVD_0
0.0,ST9250315AS_S2X6CKXD_0
0.0,ST9250315AS_S2X6CPF9_0
